,Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Customer Age,City,State,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings
1497,OD1498,C083,P1284,02/12/21,634,0.1,24,Patiala,Punjab,Women,Indian & Fusion Wear,Ethnic Wear,Here&Now,XL,Orange,4
1498,OD1499,C084,P1285,05/02/22,236,0.1,24,Patiala,Punjab,Women,Indian & Fusion Wear,Ethnic Wear,Here&Now,XXL,Beige,2
1499,OD1500,C085,P1286,02/03/22,444,0.1,24,Patiala,Punjab,Women,Indian & Fusion Wear,Ethnic Wear,Here&Now,XXL,Off white,5
1500,OD1501,C086,P1287,04/01/23,456,0.3,24,Patiala,Punjab,Women,Indian & Fusion Wear,Ethnic Wear,Here&Now,XXL,Purple,5
1501,OD1502,C087,P1288,11/07/22,963,0.3,24,Patiala,Punjab,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,XXL,Peach,5
1502,OD1503,C088,P1289,07/01/22,456,0.3,22,Patiala,Punjab,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,XXL,Sea Green,4
1503,OD1504,C089,P1290,09/02/23,1189,0.25,23,Jaipur,Rajasthan,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,XXL,Lavender,4
1504,OD1505,C090,P1291,19/04/22,1298,0.25,24,Jaipur,Rajasthan,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,XXL,Black,4
1505,OD1506,C091,P1292,18/08/22,1456,0.3,25,Jaipur,Rajasthan,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,XXL,Blue,5
1506,OD1507,C092,P1293,28/09/22,1478,0.3,26,Jaipur,Rajasthan,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,L,White,5
1507,OD1508,C093,P1294,29/05/22,256,0.3,27,Jaipur,Rajasthan,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,L,Green,3
1508,OD1509,C094,P1295,05/09/21,2698,0.4,34,Jaipur,Rajasthan,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,L,Pink,5
1509,OD1510,C095,P1296,08/10/22,2364,0.4,35,Jodhpur,Rajasthan,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,L,Black,5
1510,OD1511,C096,P1297,20/04/22,1236,0.4,36,Jodhpur,Rajasthan,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,L,Orange,4
1511,OD1512,C097,P1298,16/09/22,756,0.4,37,Jodhpur,Rajasthan,Women,Indian & Fusion Wear,Ethnic Wear,House of Pataudi,L,Beige,3
1512,OD1513,C098,P1299,08/05/21,326,0.4,38,Udaipur,Rajasthan,Women,Indian & Fusion Wear,Skirts,V&M,L,Off white,5
1513,OD1514,C099,P1300,18/01/21,453,0.4,39,Udaipur,Rajasthan,Women,Indian & Fusion Wear,Skirts,V&M,L,Purple,4
1514,OD1515,C100,P1301,06/06/21,326,0.45,40,Udaipur,Rajasthan,Women,Indian & Fusion Wear,Skirts,V&M,L,Peach,3
1515,OD1516,C001,P1302,18/06/22,456,0.45,30,Mumbai,Maharashtra,Women,Indian & Fusion Wear,Skirts,V&M,M,Sea Green,5
1516,OD1517,C002,P1303,12/11/21,456,0.45,35,Mumbai,Maharashtra,Women,Indian & Fusion Wear,Skirts,V&M,M,Lavender,5
1517,OD1518,C003,P1304,04/03/23,456,0.47,36,Mumbai,Maharashtra,Women,Indian & Fusion Wear,Skirts,V&M,M,Black,4
1518,OD1519,C004,P1305,14/01/21,456,0.47,40,Pune,Maharashtra,Women,Indian & Fusion Wear,Skirts,V&M,M,Pink,2
1519,OD1520,C005,P1306,26/07/22,236,0.46,25,Pune,Maharashtra,Women,Indian & Fusion Wear,Skirts,V&M,M,Pink,3
1520,OD1521,C006,P1307,21/03/23,996,0.46,16,Pune,Maharashtra,Women,Indian & Fusion Wear,Skirts,V&M,M,Pink,4
1521,OD1522,C007,P1308,07/03/21,654,0.46,23,Pune,Maharashtra,Women,Indian & Fusion Wear,Skirts,V&M,M,Pink,5
1522,OD1523,C008,P1309,05/03/22,456,0.3,22,Pune,Maharashtra,Women,Indian & Fusion Wear,Skirts,V&M,M,Pink,4
1523,OD1524,C009,P1310,25/08/22,785,0.3,17,Hyderabad,Telangana,Women,Indian & Fusion Wear,Skirts,V&M,M,Pink,4
1524,OD1525,C010,P1311,02/08/22,365,0.3,19,Hyderabad,Telangana,Women,Indian & Fusion Wear,Skirts,V&M,M,Beige,4
1525,OD1526,C011,P1312,23/09/21,965,0.3,18,Hyderabad,Telangana,Women,Indian & Fusion Wear,Skirts,V&M,M,Off white,3
1526,OD1527,C012,P1313,30/09/21,444,0.3,20,Hyderabad,Telangana,Women,Indian & Fusion Wear,Skirts,V&M,M,Purple,2
1527,OD1528,C013,P1314,07/11/21,569,0.35,22,Raipur,Chhatisgarh,Women,Indian & Fusion Wear,Skirts,La Zoire,S,Peach,5
1528,OD1529,C014,P1315,15/02/21,475,0.35,25,Raipur,Chhatisgarh,Women,Indian & Fusion Wear,Skirts,La Zoire,S,Sea Green,4
1529,OD1530,C015,P1316,17/08/21,598,0.35,27,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Skirts,La Zoire,S,Lavender,2
1530,OD1531,C016,P1317,22/05/21,536,0.35,29,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,S,Lavender,5
1531,OD1532,C017,P1318,24/06/22,256,0.35,23,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,S,Lavender,5
1532,OD1533,C018,P1319,21/02/23,456,0.35,25,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,S,Lavender,4
1533,OD1534,C019,P1320,17/03/22,456,0.4,24,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,S,Lavender,4
1534,OD1535,C020,P1321,27/02/23,745,0.4,15,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,S,Lavender,4
1535,OD1536,C021,P1322,12/02/22,356,0.15,19,Vadodara,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,S,Black,3
1536,OD1537,C022,P1323,22/12/21,1189,0.15,19,Vadodara,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,XL,Sea Green,5
1537,OD1538,C023,P1324,01/05/22,426,0.15,19,Vadodara,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,XL,Lavender,4
1538,OD1539,C024,P1325,21/04/22,1126,0.35,22,Vadodara,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,XL,Pink,2
1539,OD1540,C025,P1326,16/09/21,1145,0.35,22,Vadodara,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,XL,Blue,5
1540,OD1541,C026,P1327,22/10/22,1235,0.35,22,Surat,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,XL,White,5
1541,OD1542,C027,P1328,06/12/22,1564,0.35,22,Surat,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,XL,Green,5
1542,OD1543,C028,P1329,31/03/23,654,0.55,29,Surat,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,XL,Pink,4
1543,OD1544,C029,P1330,24/05/21,854,0.55,29,Surat,Gujrat,Women,Indian & Fusion Wear,Dupattas,W,XL,Pink,4
1544,OD1545,C030,P1331,22/04/21,475,0.55,29,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Dupattas,W,L,Orange,4
1545,OD1546,C031,P1332,24/03/22,349,0.55,29,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Dupattas,W,L,Beige,5
1546,OD1547,C032,P1333,02/03/22,350,0.5,41,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Dupattas,W,L,Off white,5
1547,OD1548,C033,P1334,17/05/22,351,0.5,42,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Dupattas,Biba,L,Sea Green,3
1548,OD1549,C034,P1335,12/01/22,352,0.5,43,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Dupattas,Biba,L,Lavender,5
1549,OD1550,C035,P1336,13/05/22,353,0.5,44,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Dupattas,Biba,L,Pink,5
1550,OD1551,C036,P1337,29/05/21,354,0.5,45,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Dupattas,Biba,L,Pink,4
1551,OD1552,C037,P1338,09/10/21,355,0.3,35,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Dupattas,Biba,L,Pink,3
1552,OD1553,C038,P1339,07/02/22,356,0.32,36,Patna,Bihar,Women,Indian & Fusion Wear,Dupattas,Biba,XL,Pink,5
1553,OD1554,C039,P1340,21/05/22,999,0.25,37,Patna,Bihar,Women,Indian & Fusion Wear,Dupattas,Biba,XL,Pink,5
1554,OD1555,C040,P1341,16/03/22,555,0.45,26,Patna,Bihar,Women,Indian & Fusion Wear,Dupattas,Biba,XL,Pink,4
1555,OD1556,C041,P1342,05/01/23,555,0.15,27,Patna,Bihar,Women,Indian & Fusion Wear,Dupattas,Biba,XL,Pink,4
1556,OD1557,C042,P1343,30/04/21,555,0.33,28,Darbhanga,Bihar,Women,Indian & Fusion Wear,Dupattas,Biba,XXL,Beige,4
1557,OD1558,C043,P1344,01/12/22,555,0.42,29,Darbhanga,Bihar,Women,Indian & Fusion Wear,Dupattas,Biba,XXL,Off white,2
1558,OD1559,C044,P1345,12/06/21,1025,0.42,30,Darbhanga,Bihar,Women,Indian & Fusion Wear,Dupattas,Biba,XXL,White,3
1559,OD1560,C045,P1346,06/06/22,1025,0.39,31,Nalanda,Bihar,Women,Indian & Fusion Wear,Dupattas,Biba,XXL,White,2
1560,OD1561,C046,P1347,23/10/21,1025,0.39,32,Nalanda,Bihar,Women,Indian & Fusion Wear,Dupattas,Biba,XXL,White,3
1561,OD1562,C047,P1348,18/11/22,555,0.39,33,Nalanda,Bihar,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,XXL,White,5
1562,OD1563,C048,P1349,11/05/21,599,0.39,44,Gaya,Bihar,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,XXL,Teal,4
1563,OD1564,C049,P1350,01/11/21,555,0.3,45,Gaya,Bihar,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Teal,3
1564,OD1565,C050,P1351,21/05/22,555,0.3,46,Bhopal,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Teal,2
1565,OD1566,C051,P1352,10/05/21,565,0.3,47,Bhopal,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Teal,2
1566,OD1567,C052,P1353,05/01/21,555,0.25,48,Bhopal,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,White,3
1567,OD1568,C053,P1354,18/11/22,999,0.25,49,Bhopal,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Off white,5
1568,OD1569,C054,P1355,05/04/21,999,0.3,17,Sagar,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Off white,4
1569,OD1570,C055,P1356,01/02/21,999,0.3,18,Sagar,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Off white,4
1570,OD1571,C056,P1357,28/01/21,999,0.3,19,Sagar,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Off white,3
1571,OD1572,C057,P1358,27/03/23,1119,0.4,20,Sagar,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Off white,2
1572,OD1573,C058,P1359,06/08/22,1119,0.4,21,Indore,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Off white,4
1573,OD1574,C059,P1360,25/04/22,1119,0.4,22,Indore,Madhya Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Off white,3
1574,OD1575,C060,P1361,13/09/22,1119,0.4,16,Kanpur,Uttar Pradesh,Women,Indian & Fusion Wear,Dupattas,House of Pataudi,M,Off white,5
1575,OD1576,C061,P1362,31/01/21,985,0.4,17,Kanpur,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,M,Green,5
1576,OD1577,C062,P1363,18/02/21,985,0.4,18,Kanpur,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,M,Green,3
1577,OD1578,C063,P1364,03/06/21,985,0.45,19,Kanpur,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,M,Green,4
1578,OD1579,C064,P1365,13/05/22,985,0.45,20,Aligarh,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,M,Sea Green,4
1579,OD1580,C065,P1366,23/10/22,985,0.45,21,Aligarh,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,M,Sea Green,3
1580,OD1581,C066,P1367,24/07/21,369,0.47,22,Aligarh,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,L,Sea Green,5
1581,OD1582,C067,P1368,05/03/22,399,0.47,23,Aligarh,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,L,Peach,5
1582,OD1583,C068,P1369,17/02/22,399,0.46,18,Prayagraj,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,L,Peach,4
1583,OD1584,C069,P1369,02/04/22,399,0.46,18,Prayagraj,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,L,Peach,4
1584,OD1585,C070,P1369,12/04/22,399,0.46,18,Prayagraj,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,L,Peach,4
1585,OD1586,C071,P1369,31/05/21,555,0.3,18,Prayagraj,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,L,Peach,4
1586,OD1587,C072,P1369,20/11/22,555,0.3,18,Prayagraj,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,L,Peach,4
1587,OD1588,C073,P1370,03/01/22,555,0.3,18,Prayagraj,Uttar Pradesh,Women,Western Wear,Tops,Tokyo Talkies,L,Peach,3
1588,OD1589,C074,P1371,04/03/22,555,0.3,23,Jalandhar,Punjab,Women,Western Wear,Tops,Tokyo Talkies,L,Sea Green,5
1589,OD1590,C075,P1372,17/10/21,675,0.3,24,Jalandhar,Punjab,Women,Western Wear,Tops,Tokyo Talkies,L,Lavender,5
1590,OD1591,C076,P1373,27/08/21,675,0.35,25,Jalandhar,Punjab,Women,Western Wear,Tops,Tokyo Talkies,S,Black,3
1591,OD1592,C077,P1374,12/01/21,675,0.35,26,Jalandhar,Punjab,Women,Western Wear,Tops,Tokyo Talkies,S,Blue,2
1592,OD1593,C078,P1375,28/08/22,654,0.35,27,Amritsar,Punjab,Women,Western Wear,Tops,H&M,S,White,3
1593,OD1594,C079,P1376,27/01/22,654,0.35,24,Amritsar,Punjab,Women,Western Wear,Tops,H&M,S,Green,5
1594,OD1595,C080,P1377,01/10/21,654,0.35,24,Amritsar,Punjab,Women,Western Wear,Tops,H&M,S,Black,4
1595,OD1596,C081,P1378,16/05/21,654,0.35,24,Amritsar,Punjab,Women,Western Wear,Tops,H&M,S,Black,3
1596,OD1597,C082,P1379,03/03/21,356,0.4,24,Amritsar,Punjab,Women,Western Wear,Tops,H&M,S,Orange,4
1597,OD1598,C083,P1380,30/05/21,686,0.4,24,Patiala,Punjab,Women,Western Wear,Tops,H&M,S,Beige,5
1598,OD1599,C084,P1381,30/04/21,456,0.15,24,Patiala,Punjab,Women,Western Wear,Tops,H&M,M,Off white,3
1599,OD1600,C085,P1382,12/02/23,516,0.15,24,Patiala,Punjab,Women,Western Wear,Tops,H&M,M,Pink,4
1600,OD1601,C086,P1383,11/01/21,355,0.15,24,Patiala,Punjab,Women,Western Wear,Tops,H&M,M,Pink,5
1601,OD1602,C087,P1384,15/09/22,465,0.45,24,Patiala,Punjab,Women,Western Wear,Tops,H&M,M,Mustard,3
1602,OD1603,C088,P1385,01/01/23,965,0.47,22,Patiala,Punjab,Women,Western Wear,Tops,H&M,XL,Mustard,2
1603,OD1604,C089,P1386,26/06/22,1158,0.47,23,Jaipur,Rajasthan,Women,Western Wear,Tops,H&M,XL,Mustard,5
1604,OD1605,C090,P1387,24/09/21,264,0.46,24,Jaipur,Rajasthan,Women,Western Wear,Tops,H&M,XL,Mustard,4
1605,OD1606,C091,P1388,06/04/21,433,0.46,25,Jaipur,Rajasthan,Women,Western Wear,Tops,Roadster,XL,Red,3
1606,OD1607,C092,P1389,11/12/22,562,0.46,26,Jaipur,Rajasthan,Women,Western Wear,Tops,Roadster,XL,Red,5
1607,OD1608,C093,P1390,26/01/21,423,0.3,27,Jaipur,Rajasthan,Women,Western Wear,Tops,Roadster,XL,Sea Green,4
1608,OD1609,C094,P1391,06/01/23,621,0.3,34,Jaipur,Rajasthan,Women,Western Wear,Tops,Roadster,L,Lavender,2
1609,OD1610,C095,P1392,02/12/21,333,0.3,35,Jodhpur,Rajasthan,Women,Western Wear,Tops,Roadster,L,Pink,5
1610,OD1611,C096,P1393,16/05/22,236,0.3,36,Jodhpur,Rajasthan,Women,Western Wear,Tops,Roadster,L,Blue,5
1611,OD1612,C097,P1394,06/02/23,456,0.3,37,Jodhpur,Rajasthan,Women,Western Wear,Tops,Roadster,L,White,4
1612,OD1613,C098,P1395,28/08/22,963,0.35,38,Udaipur,Rajasthan,Women,Western Wear,Tops,Roadster,L,Green,4
1613,OD1614,C099,P1396,03/04/21,234,0.35,39,Udaipur,Rajasthan,Women,Western Wear,Tops,Roadster,L,Pink,4
1614,OD1615,C100,P1397,05/12/22,456,0.35,40,Udaipur,Rajasthan,Women,Western Wear,Tops,Roadster,L,Pink,3
1615,OD1616,C001,P1398,28/09/21,564,0.35,30,Mumbai,Maharashtra,Women,Western Wear,Tops,Roadster,L,Orange,5
1616,OD1617,C002,P1399,08/01/23,634,0.35,35,Mumbai,Maharashtra,Women,Western Wear,Tops,Roadster,S,Pink,4
1617,OD1618,C003,P1400,09/06/22,236,0.35,36,Mumbai,Maharashtra,Women,Western Wear,Tops,Roadster,S,Pink,2
1618,OD1619,C004,P1401,16/01/21,444,0.4,40,Pune,Maharashtra,Women,Western Wear,Tops,Roadster,S,Pink,5
1619,OD1620,C005,P1402,21/04/21,456,0.4,25,Pune,Maharashtra,Women,Western Wear,Tops,Roadster,S,Orange,5
1620,OD1621,C006,P1403,16/07/22,963,0.15,16,Pune,Maharashtra,Women,Western Wear,Tops,Roadster,S,Teal,5
1621,OD1622,C007,P1404,08/07/22,456,0.15,23,Pune,Maharashtra,Women,Western Wear,Tops,Roadster,S,Grey,4
1622,OD1623,C008,P1405,29/08/22,1189,0.15,22,Pune,Maharashtra,Women,Western Wear,Tops,Roadster,S,Grey,4
1623,OD1624,C009,P1406,04/10/21,1298,0.35,17,Hyderabad,Telangana,Women,Western Wear,Tops,Roadster,S,Teal,4
1624,OD1625,C010,P1407,29/09/21,1456,0.35,19,Hyderabad,Telangana,Women,Western Wear,Tops,DressBerry,M,Teal,5
1625,OD1626,C011,P1408,14/04/21,1478,0.35,18,Hyderabad,Telangana,Women,Western Wear,Tops,DressBerry,M,Blue,5
1626,OD1627,C012,P1409,02/06/21,256,0.35,20,Hyderabad,Telangana,Women,Western Wear,Tops,DressBerry,M,Black,3
1627,OD1628,C013,P1410,31/05/21,2698,0.55,22,Raipur,Chhatisgarh,Women,Western Wear,Tops,DressBerry,M,Black,5
1628,OD1629,C014,P1411,05/12/21,2364,0.55,25,Raipur,Chhatisgarh,Women,Western Wear,Tops,DressBerry,M,Pink,5
1629,OD1630,C015,P1412,24/05/21,1236,0.55,27,Ahmedabad,Gujrat,Women,Western Wear,Tops,DressBerry,M,Blue,4
1630,OD1631,C016,P1413,24/12/21,756,0.55,29,Ahmedabad,Gujrat,Women,Western Wear,Tops,DressBerry,XXS,Pink,3
1631,OD1632,C017,P1414,23/01/21,326,0.5,23,Ahmedabad,Gujrat,Women,Western Wear,Tops,DressBerry,XXS,Pink,5
1632,OD1633,C018,P1415,22/01/21,453,0.5,25,Ahmedabad,Gujrat,Women,Western Wear,Tops,DressBerry,XXS,Pink,4
1633,OD1634,C019,P1416,18/02/22,326,0.5,24,Ahmedabad,Gujrat,Women,Western Wear,Tops,DressBerry,XXS,Pink,3
1634,OD1635,C020,P1417,02/08/22,456,0.5,15,Ahmedabad,Gujrat,Women,Western Wear,Tops,DressBerry,XXS,Pink,5
1635,OD1636,C021,P1418,25/05/21,675,0.5,19,Vadodara,Gujrat,Women,Western Wear,Tops,DressBerry,XS,Pink,5
1636,OD1637,C022,P1419,11/12/21,654,0.3,19,Vadodara,Gujrat,Women,Western Wear,Tops,DressBerry,XS,Grey,4
1637,OD1638,C023,P1420,27/04/21,654,0.32,19,Vadodara,Gujrat,Women,Western Wear,Tops,DressBerry,XS,Pink,2
1638,OD1639,C024,P1420,21/09/22,654,0.25,22,Vadodara,Gujrat,Women,Western Wear,Tops,DressBerry,XS,Pink,2
1639,OD1640,C025,P1420,23/03/21,654,0.45,22,Vadodara,Gujrat,Women,Western Wear,Tops,DressBerry,XS,Pink,2
1640,OD1641,C026,P1420,25/08/21,356,0.15,22,Surat,Gujrat,Women,Western Wear,Tops,DressBerry,XS,Pink,2
1641,OD1642,C027,P1420,19/09/21,686,0.33,22,Surat,Gujrat,Women,Western Wear,Tops,DressBerry,XS,Pink,2
1642,OD1643,C028,P1420,04/01/23,456,0.42,29,Surat,Gujrat,Women,Western Wear,Tops,DressBerry,XS,Pink,2
1643,OD1644,C029,P1420,01/04/22,516,0.42,29,Surat,Gujrat,Women,Western Wear,Tops,DressBerry,XS,Pink,2
1644,OD1645,C030,P1421,16/12/22,355,0.39,29,Bengaluru,Karnataka,Women,Western Wear,T-Shirts,Roadster,XS,Pink,3
1645,OD1646,C031,P1422,17/02/22,465,0.39,29,Bengaluru,Karnataka,Women,Western Wear,T-Shirts,Roadster,S,Pink,4
1646,OD1647,C032,P1423,03/04/22,965,0.39,41,Bengaluru,Karnataka,Women,Western Wear,T-Shirts,Roadster,S,Pink,5
1647,OD1648,C033,P1424,26/03/23,1158,0.39,42,Bengaluru,Karnataka,Women,Western Wear,T-Shirts,Roadster,S,Magenta,4
1648,OD1649,C034,P1425,14/02/22,264,0.3,43,Bengaluru,Karnataka,Women,Western Wear,T-Shirts,Roadster,S,Magenta,4
1649,OD1650,C035,P1426,05/10/22,433,0.3,44,Bengaluru,Karnataka,Women,Western Wear,T-Shirts,Roadster,S,Magenta,4
1650,OD1651,C036,P1427,19/01/21,562,0.3,45,Bengaluru,Karnataka,Women,Western Wear,T-Shirts,Roadster,M,Coffee Brown,3
1651,OD1652,C037,P1428,23/12/22,423,0.25,35,Bengaluru,Karnataka,Women,Western Wear,T-Shirts,Roadster,M,Coffee Brown,2
1652,OD1653,C038,P1429,12/03/21,621,0.25,36,Patna,Bihar,Women,Western Wear,T-Shirts,Roadster,M,Coffee Brown,5
1653,OD1654,C039,P1430,25/10/22,333,0.3,37,Patna,Bihar,Women,Western Wear,T-Shirts,Roadster,M,Skin,4
1654,OD1655,C040,P1431,29/03/21,236,0.3,26,Patna,Bihar,Women,Western Wear,T-Shirts,H&M,M,Skin,2
1655,OD1656,C041,P1432,02/10/21,456,0.3,27,Patna,Bihar,Women,Western Wear,T-Shirts,H&M,M,Lavender,5
1656,OD1657,C042,P1433,29/10/21,963,0.4,28,Darbhanga,Bihar,Women,Western Wear,T-Shirts,H&M,M,Black,5
1657,OD1658,C043,P1434,16/08/21,234,0.4,29,Darbhanga,Bihar,Women,Western Wear,T-Shirts,H&M,M,Sea Green,4
1658,OD1659,C044,P1435,14/02/22,456,0.4,30,Darbhanga,Bihar,Women,Western Wear,T-Shirts,H&M,L,Lavender,4
1659,OD1660,C045,P1436,06/03/21,564,0.4,31,Nalanda,Bihar,Women,Western Wear,T-Shirts,H&M,L,Black,4
1660,OD1661,C046,P1437,25/02/22,634,0.4,32,Nalanda,Bihar,Women,Western Wear,T-Shirts,H&M,L,Blue,3
1661,OD1662,C047,P1438,13/02/22,236,0.4,33,Nalanda,Bihar,Women,Western Wear,T-Shirts,H&M,L,White,5
1662,OD1663,C048,P1439,06/04/22,444,0.45,44,Gaya,Bihar,Women,Western Wear,T-Shirts,H&M,L,Green,4
1663,OD1664,C049,P1440,06/01/22,456,0.45,45,Gaya,Bihar,Women,Western Wear,T-Shirts,H&M,L,Black,2
1664,OD1665,C050,P1441,23/12/21,963,0.45,46,Bhopal,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XXS,Pink,5
1665,OD1666,C051,P1442,26/07/21,456,0.47,47,Bhopal,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XXS,Orange,5
1666,OD1667,C052,P1443,13/07/21,1189,0.47,48,Bhopal,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XXS,Beige,5
1667,OD1668,C053,P1444,12/08/22,1298,0.46,49,Bhopal,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XXS,Off white,4
1668,OD1669,C054,P1445,06/03/23,1456,0.46,17,Sagar,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XXS,Sea Green,4
1669,OD1670,C055,P1446,10/04/22,1478,0.46,18,Sagar,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XXS,Lavender,4
1670,OD1671,C056,P1447,02/03/22,256,0.3,19,Sagar,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XS,Pink,5
1671,OD1672,C057,P1448,26/09/21,2698,0.3,20,Sagar,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XS,Blue,5
1672,OD1673,C058,P1449,21/03/21,2364,0.3,21,Indore,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XS,White,3
1673,OD1674,C059,P1450,22/02/21,1236,0.3,22,Indore,Madhya Pradesh,Women,Western Wear,T-Shirts,Here&Now,XS,Green,5
1674,OD1675,C060,P1451,23/09/22,756,0.3,16,Kanpur,Uttar Pradesh,Women,Western Wear,T-Shirts,Here&Now,XS,Pink,5
1675,OD1676,C061,P1452,25/01/22,326,0.35,17,Kanpur,Uttar Pradesh,Women,Western Wear,T-Shirts,Here&Now,L,Pink,4
1676,OD1677,C062,P1453,07/08/21,453,0.35,18,Kanpur,Uttar Pradesh,Women,Western Wear,T-Shirts,Here&Now,L,Orange,3
1677,OD1678,C063,P1454,24/12/21,326,0.35,19,Kanpur,Uttar Pradesh,Women,Western Wear,T-Shirts,Here&Now,L,Beige,4
1678,OD1679,C064,P1455,10/01/21,456,0.35,20,Aligarh,Uttar Pradesh,Women,Western Wear,T-Shirts,Here&Now,L,Off white,5
1679,OD1680,C065,P1456,29/10/21,675,0.35,21,Aligarh,Uttar Pradesh,Women,Western Wear,T-Shirts,ONLY,L,White,3
1680,OD1681,C066,P1457,28/05/22,654,0.35,22,Aligarh,Uttar Pradesh,Women,Western Wear,T-Shirts,ONLY,L,White,2
1681,OD1682,C067,P1458,12/07/22,654,0.4,23,Aligarh,Uttar Pradesh,Women,Western Wear,T-Shirts,ONLY,L,Lavender,5
1682,OD1683,C068,P1459,11/12/21,654,0.4,18,Prayagraj,Uttar Pradesh,Women,Western Wear,T-Shirts,ONLY,M,Pink,4
1683,OD1684,C069,P1460,16/02/21,654,0.15,18,Prayagraj,Uttar Pradesh,Women,Western Wear,T-Shirts,ONLY,M,Sea Green,3
1684,OD1685,C070,P1461,24/12/22,356,0.15,18,Prayagraj,Uttar Pradesh,Women,Western Wear,T-Shirts,ONLY,M,Lavender,5
1685,OD1686,C071,P1462,14/05/21,686,0.15,18,Prayagraj,Uttar Pradesh,Women,Western Wear,T-Shirts,ONLY,M,Pink,4
1686,OD1687,C072,P1463,03/06/22,456,0.3,18,Prayagraj,Uttar Pradesh,Women,Western Wear,Jeans,Roadster,30,Pink,2
